return_pct,cagr_pct,sharpe,sortino,max_dd_pct,turnover,positive_days_pct,trades,rebalances,days,strategy,rebalance_every,top_n,window_start,window_end,sample
26.38035903757512,60.814359083802415,1.838209131155154,3.0754954187226917,-12.155169520638198,20.595345252495893,51.2396694214876,93,26,180,mom20,5,3,2022-12-16,2023-06-13,walk_forward_window
-5.154517891804733,-10.18208917349921,-0.44964578003349,-0.6549041764326405,-18.611346851991872,22.753160558239394,53.2258064516129,105,26,180,mom20,5,3,2023-06-14,2023-12-10,walk_forward_window
11.775251565162437,25.34337766716974,1.3476082890765764,2.04473128192185,-8.387377561181818,23.46346407656408,52.03252032520326,110,26,180,mom20,5,3,2023-12-11,2024-06-07,walk_forward_window
13.239592984601778,28.697926488830028,1.134231974312685,1.7664922240014218,-18.309079798201676,22.212450044263893,52.03252032520326,106,26,180,mom20,5,3,2024-06-08,2024-12-04,walk_forward_window
0.34063164362823084,0.6924099727371846,0.18221012732264974,0.24164162344102447,-23.223408272790625,20.428016933588776,55.00000000000001,91,25,180,mom20,5,3,2024-12-05,2025-06-02,walk_forward_window
10.319810655809714,22.053735641148787,1.1446853994871993,1.7710561249796999,-8.094725313032114,22.17471422194088,51.2,108,26,180,mom20,5,3,2025-06-03,2025-11-29,walk_forward_window
-0.862859407814287,-9.418000686654072,-0.6280567848493317,-0.796898941628981,-3.245907002661075,4.086474007830253,61.904761904761905,21,6,32,mom20,5,3,2025-11-30,2025-12-31,walk_forward_window
12.043392194345003,25.954280131267616,0.7663481584166363,0.8655414897590368,-30.98682854013839,19.083843788492562,53.65853658536586,139,25,180,mom20,5,5,2020-01-01,2020-06-28,walk_forward_window
44.4364653390096,110.86812923013541,2.522726338989975,3.345260987695789,-14.60303706608277,17.21912699306169,57.14285714285714,159,27,180,mom20,5,5,2020-06-29,2020-12-25,walk_forward_window
10.443206377669823,22.330917811462502,1.2180944654164803,1.8663732166312097,-11.036387458336062,17.764464284125935,53.278688524590166,167,26,180,mom20,5,5,2020-12-26,2021-06-23,walk_forward_window
27.25729518321036,63.08672870424681,3.2754274169057855,5.691192908556921,-5.332500135435147,13.495678429013063,55.64516129032258,156,26,180,mom20,5,5,2021-06-24,2021-12-20,walk_forward_window
-17.865787859751503,-32.92585521815731,-1.4130811539731158,-1.7245121516278645,-21.624098307543292,20.910579252052823,47.58064516129033,134,26,180,mom20,5,5,2021-12-21,2022-06-18,walk_forward_window
4.0974392778243995,8.489763042508347,0.46303993504512786,0.6582683481341361,-17.871046525006562,21.351320237034617,50.806451612903224,138,25,180,mom20,5,5,2022-06-19,2022-12-15,walk_forward_window
21.625081809028757,48.77368920649532,1.8055971139551006,3.0281984703384444,-9.42129587848094,19.80836060041355,52.066115702479344,138,26,180,mom20,5,5,2022-12-16,2023-06-13,walk_forward_window
-6.81583691104064,-13.34571770303935,-0.7372659945648289,-1.083816358781736,-18.116689881072524,21.151538771904832,52.41935483870967,151,26,180,mom20,5,5,2023-06-14,2023-12-10,walk_forward_window
8.054819900826748,17.0225547758716,1.1806686026346551,1.7010651701178805,-6.501973140124317,16.902197474480115,56.91056910569105,161,26,180,mom20,5,5,2023-12-11,2024-06-07,walk_forward_window
6.902183807216544,14.503456284219851,0.7939935683624422,1.1528692063224735,-17.52318962584962,16.948264760964793,54.47154471544715,158,26,180,mom20,5,5,2024-06-08,2024-12-04,walk_forward_window
-2.769985779370676,-5.540666825739948,-0.03886303033908253,-0.0516071233431405,-25.885841695820645,20.971171031175093,53.333333333333336,131,25,180,mom20,5,5,2024-12-05,2025-06-02,walk_forward_window
8.56891839919709,18.15508943705213,1.2367612896586917,1.8860624146511358,-6.912688494788899,19.77545314151381,52.0,174,26,180,mom20,5,5,2025-06-03,2025-11-29,walk_forward_window
-0.5369936949717102,-5.960751791098273,-0.5572419361110491,-0.8446833984015385,-2.081516561987673,4.057405746915574,57.14285714285714,35,6,32,mom20,5,5,2025-11-30,2025-12-31,walk_forward_window
26.82375916156119,61.961302945394166,1.213462532420559,1.4519198592818543,-38.62554950478943,10.315823094241386,56.91056910569105,33,8,180,mom20,20,3,2020-01-01,2020-06-28,walk_forward_window
65.80300332607298,178.9905956851569,2.575293195194908,3.4314538097769214,-19.35294966075518,9.378989671552,58.730158730158735,33,8,180,mom20,20,3,2020-06-29,2020-12-25,walk_forward_window
10.272785933801254,21.94818855352758,0.9617716307887386,1.4296737184391113,-14.079587402341321,10.698842359515641,55.73770491803278,37,8,180,mom20,20,3,2020-12-26,2021-06-23,walk_forward_window
14.50196078811208,31.62586085775514,1.7145816745496678,2.878765677258163,-7.654677086512185,12.0,54.03225806451613,39,8,180,mom20,20,3,2021-06-24,2021-12-20,walk_forward_window
-7.0271387434557075,-13.743973274359167,-0.3981916073227257,-0.5216732941318768,-18.082886868979276,9.594046523045005,52.41935483870967,30,8,180,mom20,20,3,2021-12-21,2022-06-18,walk_forward_window
20.71573492466041,46.525275082365965,1.3782737616459406,1.971585518603029,-19.60630912246334,9.006038336837586,45.16129032258064,26,7,180,mom20,20,3,2022-06-19,2022-12-15,walk_forward_window
4.994011449657165,10.39422540597612,0.5389047396919804,0.9024124348546129,-13.665181280077555,12.000000000000002,53.71900826446281,35,8,180,mom20,20,3,2022-12-16,2023-06-13,walk_forward_window
-3.479729179303648,-6.934559469283075,-0.23740079506266626,-0.31577820142261726,-17.998144209321786,10.666666666666666,54.03225806451613,37,8,180,mom20,20,3,2023-06-14,2023-12-10,walk_forward_window
17.374947188376378,38.41402648547722,2.143392925047646,3.5618184673240756,-5.26199300789385,10.666666666666666,57.72357723577236,37,8,180,mom20,20,3,2023-12-11,2024-06-07,walk_forward_window
-1.0198434511462406,-2.058573149877918,0.04217594433225454,0.05588002625389914,-21.6093265136033,12.666666666666666,50.40650406504065,40,8,180,mom20,20,3,2024-06-08,2024-12-04,walk_forward_window
-15.785869242436323,-29.43429758153765,-0.8678514268048743,-1.1893442998309764,-34.57886309216218,11.333333333333332,49.166666666666664,35,7,180,mom20,20,3,2024-12-05,2025-06-02,walk_forward_window
30.362103855478793,71.26211491586541,2.5285622615840246,4.246763389124812,-6.290056118254206,9.34283443424379,52.0,35,8,180,mom20,20,3,2025-06-03,2025-11-29,walk_forward_window
-0.631820462206889,-6.9790239801565175,-0.6855165071079743,-0.8854638747243029,-2.7694195508910724,4.0,57.14285714285714,12,3,32,mom20,20,3,2025-11-30,2025-12-31,walk_forward_window
9.868331364240856,21.042301499676963,0.6499271800873212,0.7470273581487733,-36.966184337727846,9.377318536774318,56.09756097560976,48,8,180,mom20,20,5,2020-01-01,2020-06-28,walk_forward_window
46.08281684170053,115.77398243196421,2.352562968385035,3.079256163977269,-15.183063159491672,9.97405971513152,61.904761904761905,52,8,180,mom20,20,5,2020-06-29,2020-12-25,walk_forward_window
9.760114881745352,20.800501886048075,1.112080802655841,1.6097217546122689,-8.417933830262003,9.614225198136795,53.278688524590166,59,8,180,mom20,20,5,2020-12-26,2021-06-23,walk_forward_window
18.911009420495418,42.114407421575415,2.3605412968126536,3.9885765005467095,-6.821166715331328,9.216638616048996,53.2258064516129,58,8,180,mom20,20,5,2021-06-24,2021-12-20,walk_forward_window
-7.333651417848253,-14.320025735919739,-0.4797277269018684,-0.6215206739079194,-18.08288686897925,8.959705537283533,50.0,43,8,180,mom20,20,5,2021-12-21,2022-06-18,walk_forward_window
14.723240648983293,32.142538405107636,1.1387147442562253,1.4895712169100972,-20.444257735594306,8.97944207694575,45.96774193548387,40,7,180,mom20,20,5,2022-06-19,2022-12-15,walk_forward_window
4.823721669393355,10.031209609750015,0.5615107133953323,1.081148158948071,-13.069999308173097,10.402407361789738,52.892561983471076,49,8,180,mom20,20,5,2022-12-16,2023-06-13,walk_forward_window
-9.915229462628739,-19.094120161879957,-1.1158319917660704,-1.4344185800281362,-20.53766865864669,10.786584374512458,56.451612903225815,58,8,180,mom20,20,5,2023-06-14,2023-12-10,walk_forward_window
11.677862233441981,25.121869326899883,1.7844975472293576,2.4255172823118216,-4.059265504712961,8.40317733718777,56.91056910569105,56,8,180,mom20,20,5,2023-12-11,2024-06-07,walk_forward_window
9.437891591950386,20.081976226643516,0.9321998946135521,1.16523912872133,-18.09377927649882,10.427858026729675,57.72357723577236,57,8,180,mom20,20,5,2024-06-08,2024-12-04,walk_forward_window
-12.307170205739826,-23.393676184488776,-0.6907098545693076,-0.9067976852556924,-29.734338759344503,9.939942132156375,50.0,45,7,180,mom20,20,5,2024-12-05,2025-06-02,walk_forward_window
35.13823679825494,84.23445840914347,3.8238279126470083,6.360941047961438,-4.512977904638071,7.6,60.0,54,8,180,mom20,20,5,2025-06-03,2025-11-29,walk_forward_window
-1.2512915207952724,-13.387348361120521,-1.4085186597353945,-1.8238535778083846,-2.4643521281361935,3.6,61.904761904761905,19,3,32,mom20,20,5,2025-11-30,2025-12-31,walk_forward_window
-3.2291545359719787,-6.4436464523444865,0.15669407150956727,0.1794665638819392,-49.95751076314089,38.51843816198014,53.65853658536586,396,124,180,mom60,1,3,2020-01-01,2020-06-28,walk_forward_window
70.63487890178968,195.73604568042816,2.7967515689025833,3.766320907485117,-19.012585143492988,18.726961264396586,59.523809523809526,403,127,180,mom60,1,3,2020-06-29,2020-12-25,walk_forward_window
30.20364588701994,70.83996178178842,2.4638350341362263,4.159170798062422,-9.82938771974846,22.442643486569853,55.73770491803278,398,123,180,mom60,1,3,2020-12-26,2021-06-23,walk_forward_window
-1.5658383071999515,-3.1517492015874726,-0.07448061111375506,-0.10992966092469694,-12.529832908086913,47.04430127676122,52.41935483870967,441,125,180,mom60,1,3,2021-06-24,2021-12-20,walk_forward_window
-5.314006227654189,-10.488297498623723,-0.25140974906406305,-0.3406063632581559,-19.24245229346917,19.525742706690473,55.64516129032258,390,125,180,mom60,1,3,2021-12-21,2022-06-18,walk_forward_window
-6.282802282213562,-12.336935021811158,-0.34340329241652245,-0.5015050426662995,-19.129724691942595,31.491257322844426,52.41935483870967,358,119,180,mom60,1,3,2022-06-19,2022-12-15,walk_forward_window
13.461931580147834,29.211194743627477,1.084713180574159,1.7383289257075494,-19.94779631043584,29.051852757247612,50.413223140495866,401,122,180,mom60,1,3,2022-12-16,2023-06-13,walk_forward_window
-1.801529433312521,-3.621720639263204,-0.05683146035883429,-0.0808062982834542,-17.052549293445995,28.428375494898273,52.41935483870967,408,125,180,mom60,1,3,2023-06-14,2023-12-10,walk_forward_window
6.417150568830521,13.451721762814817,0.9901395337829494,1.1386523563120479,-8.638253450483546,31.414056479673935,60.97560975609756,415,124,180,mom60,1,3,2023-12-11,2024-06-07,walk_forward_window
39.237134060876144,95.75055744240275,2.8073944978518925,4.2515687690489745,-14.238857889550715,23.424495069452206,58.536585365853654,402,124,180,mom60,1,3,2024-06-08,2024-12-04,walk_forward_window
-20.769225439892956,-37.64965292251846,-1.717019732864094,-2.3092746970895033,-29.888818191846667,41.18122783849597,40.0,363,117,180,mom60,1,3,2024-12-05,2025-06-02,walk_forward_window
20.096624515251982,45.004423362812695,1.7289336641933584,2.320654261739492,-8.125892060702977,23.274919301318782,58.4,408,126,180,mom60,1,3,2025-06-03,2025-11-29,walk_forward_window
-2.4572410765704267,-24.72141353770132,-1.8831611099546472,-2.1835090438801394,-5.160468301135568,7.459502996734148,42.857142857142854,74,22,32,mom60,1,3,2025-11-30,2025-12-31,walk_forward_window
-15.217492781633846,-28.464528578203073,-0.4152827150069372,-0.4400966768466355,-48.331134567999015,37.44283022491126,57.72357723577236,595,124,180,mom60,1,5,2020-01-01,2020-06-28,walk_forward_window
51.27037684301643,131.6064230674011,2.7670055060959284,3.490091810308939,-15.116916887531072,23.117135322881968,62.698412698412696,679,127,180,mom60,1,5,2020-06-29,2020-12-25,walk_forward_window
25.082000633722878,57.479666664659376,2.4104993625422093,3.7221421469634572,-9.813009329421163,19.453638081870437,56.557377049180324,656,123,180,mom60,1,5,2020-12-26,2021-06-23,walk_forward_window
9.859187933251023,21.021861873147053,1.2651139470466513,1.945857831667392,-7.2094389150662685,15.665560047332917,57.25806451612904,656,125,180,mom60,1,5,2021-06-24,2021-12-20,walk_forward_window
-11.950408997072104,-22.75994634508657,-0.9538425564640013,-1.1914166999250038,-20.40211473155441,23.09576882946114,54.83870967741935,578,125,180,mom60,1,5,2021-12-21,2022-06-18,walk_forward_window
-4.963918659301692,-9.815454068516527,-0.29428458641400596,-0.42540922167726225,-18.492398918331975,32.5150370468427,53.2258064516129,542,119,180,mom60,1,5,2022-06-19,2022-12-15,walk_forward_window
8.847265501783607,18.77058360053383,0.887712397509327,1.5728643652904344,-16.222612514736568,29.136943521724614,51.2396694214876,648,122,180,mom60,1,5,2022-12-16,2023-06-13,walk_forward_window
-1.378112471858206,-2.776591641368431,-0.0710169989102581,-0.099447821461877,-14.812982995173607,25.43623012209022,54.03225806451613,635,125,180,mom60,1,5,2023-06-14,2023-12-10,walk_forward_window
14.385410552499067,31.354134579602167,2.2097251756818586,2.6233013838487094,-4.865847579943139,22.05191857743749,60.97560975609756,668,124,180,mom60,1,5,2023-12-11,2024-06-07,walk_forward_window
30.469802505284616,71.54934009640697,2.820218353147692,4.552754763726082,-12.296979493739425,21.709171843135305,56.91056910569105,661,124,180,mom60,1,5,2024-06-08,2024-12-04,walk_forward_window
-17.30573199203056,-31.994529876079635,-1.5809746151230322,-1.9436643642136204,-25.31197146487687,35.0970348656709,47.5,512,117,180,mom60,1,5,2024-12-05,2025-06-02,walk_forward_window
17.551925484716556,38.837844352462916,2.0679598848931593,2.7266880970793617,-4.226572971092713,22.028119095844303,58.4,677,126,180,mom60,1,5,2025-06-03,2025-11-29,walk_forward_window
-1.9145290017772432,-19.799825329711563,-1.8398134717393777,-2.156867951633415,-3.9589328994478534,6.1613865239449925,57.14285714285714,120,22,32,mom60,1,5,2025-11-30,2025-12-31,walk_forward_window
27.899503364536304,64.76111585575832,1.2109243482692065,1.4749697586836763,-36.533924611512916,14.26063116733077,56.09756097560976,91,26,180,mom60,5,3,2020-01-01,2020-06-28,walk_forward_window
72.6755987904935,202.95713006534015,2.90548279819035,3.789333038783499,-18.56582300549301,9.608678875330597,60.317460317460316,91,27,180,mom60,5,3,2020-06-29,2020-12-25,walk_forward_window
29.694597807966193,69.48736525113726,2.4456902736291513,4.422359090523488,-8.867730006008568,12.414655269286996,53.278688524590166,93,26,180,mom60,5,3,2020-12-26,2021-06-23,walk_forward_window
8.698075641869906,18.440486295521353,0.9630583772776635,1.435081296974717,-8.883039938607084,16.367088989871043,57.25806451612904,99,26,180,mom60,5,3,2021-06-24,2021-12-20,walk_forward_window
-2.1377979426746574,-4.290237602243585,-0.019222205878394124,-0.02719547983326962,-18.700704602583674,8.423237632029606,54.03225806451613,85,26,180,mom60,5,3,2021-12-21,2022-06-18,walk_forward_window
-8.615701672270347,-16.708263297397828,-0.5540794736853734,-0.7868288408177115,-20.73320147419262,14.891680953103684,50.806451612903224,82,26,180,mom60,5,3,2022-06-19,2022-12-15,walk_forward_window
0.7871276807009941,1.603683143274992,0.1946589453174225,0.3018761250099876,-20.856668425574163,16.2541974372794,52.066115702479344,99,26,180,mom60,5,3,2022-12-16,2023-06-13,walk_forward_window
-4.989573400226,-9.864847434537516,-0.33827445859773037,-0.46775188766515846,-19.199458924289324,14.262264893571858,50.0,94,26,180,mom60,5,3,2023-06-14,2023-12-10,walk_forward_window
14.977239052633662,32.736877725152056,2.2192581448068367,2.773904164585882,-5.8706386417702205,13.560761055906694,61.78861788617886,95,26,180,mom60,5,3,2023-12-11,2024-06-07,walk_forward_window
35.591767815699036,85.49125998923024,2.6649371162192885,3.8476051472858477,-15.032901122617071,11.163378705696038,57.72357723577236,91,26,180,mom60,5,3,2024-06-08,2024-12-04,walk_forward_window
-12.79961135191423,-24.264070169569997,-0.9192320127994679,-1.276958813118896,-28.52155512177269,17.760347875361056,45.0,82,24,180,mom60,5,3,2024-12-05,2025-06-02,walk_forward_window
20.02337010495645,44.825005528486585,1.7504031128511186,2.4148432307821346,-7.4413578613339855,14.36006469298764,54.400000000000006,96,26,180,mom60,5,3,2025-06-03,2025-11-29,walk_forward_window
-0.9103292415566622,-9.911834620375847,-0.7318180723388572,-1.006536561874144,-2.788368076800851,4.6986400447294105,57.14285714285714,22,6,32,mom60,5,3,2025-11-30,2025-12-31,walk_forward_window
15.37290689958446,33.66540914603491,0.8438076018385008,0.9956952136238149,-32.928881773550444,13.910916992806747,61.78861788617886,137,26,180,mom60,5,5,2020-01-01,2020-06-28,walk_forward_window
55.7273255859581,145.663305508854,2.9820910467443644,3.837655339592437,-14.43054851113822,11.026867949912047,61.904761904761905,154,27,180,mom60,5,5,2020-06-29,2020-12-25,walk_forward_window
28.802209903069233,67.12935053792073,2.6617725373246217,4.400495722621945,-9.779899558599837,7.210962542834503,59.01639344262295,142,26,180,mom60,5,5,2020-12-26,2021-06-23,walk_forward_window
13.853040385223082,30.11658324493196,1.672811589682885,2.794958824293105,-5.674860245338986,7.705422631826951,56.451612903225815,143,26,180,mom60,5,5,2021-06-24,2021-12-20,walk_forward_window
-7.25271501159912,-14.168106046787232,-0.5434743433429249,-0.6986798305800326,-19.17714748871284,9.554799488870167,54.83870967741935,123,26,180,mom60,5,5,2021-12-21,2022-06-18,walk_forward_window
-4.558199749776226,-9.032493975569123,-0.25634455524247013,-0.3562494044750764,-18.255248800923685,14.199312273886175,52.41935483870967,121,26,180,mom60,5,5,2022-06-19,2022-12-15,walk_forward_window
8.982545437383017,19.070306648581315,0.9058089655405455,1.569183037800392,-15.300226502734859,11.276577088419128,52.066115702479344,145,26,180,mom60,5,5,2022-12-16,2023-06-13,walk_forward_window
-0.7128708907373049,-1.4412278760095099,0.003436737906001742,0.004782356071013782,-14.948364048510099,10.810852836282923,56.451612903225815,139,26,180,mom60,5,5,2023-06-14,2023-12-10,walk_forward_window
19.681381856813918,43.98888398229002,2.966200504539819,3.6046389335340874,-3.72422354682147,7.902169843490441,60.16260162601627,144,26,180,mom60,5,5,2023-12-11,2024-06-07,walk_forward_window
28.867893230649997,67.30233863755797,2.733487931963195,4.45015151383389,-10.912402280132172,10.429380830611425,57.72357723577236,148,26,180,mom60,5,5,2024-06-08,2024-12-04,walk_forward_window
-10.87249874706715,-20.829120269875123,-0.8882660106961359,-1.1714052910282842,-23.703384173235232,13.915589910689306,48.333333333333336,111,24,180,mom60,5,5,2024-12-05,2025-06-02,walk_forward_window
21.301631433541868,47.97194902711757,2.4939275983353992,3.152990447262044,-4.3353079450583865,11.99051394992078,60.0,154,26,180,mom60,5,5,2025-06-03,2025-11-29,walk_forward_window
1.1400209265568728,13.813001449745578,1.2266151238468748,1.5078111687478233,-2.1107478619125764,3.2593833446957636,61.904761904761905,33,6,32,mom60,5,5,2025-11-30,2025-12-31,walk_forward_window
62.730435783900475,168.599632762781,2.064595641338203,2.5613805048849363,-35.045880575887075,5.451819053894627,60.16260162601627,27,8,180,mom60,20,3,2020-01-01,2020-06-28,walk_forward_window
62.52348905524443,167.90695918935796,2.56511119098452,3.307829669051442,-19.35294966075518,5.625569230653889,57.14285714285714,29,8,180,mom60,20,3,2020-06-29,2020-12-25,walk_forward_window
21.881997222320095,49.412074230978085,1.8043240246827879,3.3462483016129227,-8.27714957184823,6.9073716855971,52.459016393442624,31,8,180,mom60,20,3,2020-12-26,2021-06-23,walk_forward_window
9.077777843483537,19.281531125759056,0.971609900777213,1.3368818831621527,-8.80781116238385,8.118062844141095,56.451612903225815,33,8,180,mom60,20,3,2021-06-24,2021-12-20,walk_forward_window
-4.547334652913704,-9.011479215886432,-0.19459402271421647,-0.2740863762191097,-16.950186307952308,5.993006015662969,54.03225806451613,28,8,180,mom60,20,3,2021-12-21,2022-06-18,walk_forward_window
-16.81670711678589,-31.17599579683723,-1.1350950857190543,-1.5577515921841727,-26.91300294987683,9.050052373900481,50.806451612903224,29,8,180,mom60,20,3,2022-06-19,2022-12-15,walk_forward_window
8.99909755523296,19.10700543938628,0.8703921561778158,1.3508432627761389,-11.713034228710661,8.068586198303558,52.892561983471076,33,8,180,mom60,20,3,2022-12-16,2023-06-13,walk_forward_window
-9.286824915578595,-17.94479743232745,-0.709841922539553,-1.0113264783399019,-19.815006404565395,8.721018548974758,50.0,34,8,180,mom60,20,3,2023-06-14,2023-12-10,walk_forward_window
18.21722226801881,40.436939481075854,2.6389084472914686,3.851688803190865,-5.031716446965651,6.740300196234053,57.72357723577236,31,8,180,mom60,20,3,2023-12-11,2024-06-07,walk_forward_window
23.50006406357341,53.46452232136685,1.7822788762704613,2.3598306321758846,-18.095619568836074,6.802576328518272,53.65853658536586,31,8,180,mom60,20,3,2024-06-08,2024-12-04,walk_forward_window
-20.202363342156314,-36.74112935907825,-1.454904991230874,-2.050519457653177,-35.21167550297294,7.350801385590593,46.666666666666664,27,7,180,mom60,20,3,2024-12-05,2025-06-02,walk_forward_window
30.610602112696238,71.9252115299351,2.5648593275236014,3.424143556818224,-6.290056118254195,7.355779337574029,55.2,32,8,180,mom60,20,3,2025-06-03,2025-11-29,walk_forward_window
2.416015465796373,31.322631945563305,1.6689357208795481,2.0597146221101688,-2.5307058541579774,2.705502444828066,57.14285714285714,10,3,32,mom60,20,3,2025-11-30,2025-12-31,walk_forward_window
33.56562229189417,79.91007266696411,1.4132351080583638,1.7490084120777434,-31.594188840748483,6.89532477257772,60.97560975609756,46,8,180,mom60,20,5,2020-01-01,2020-06-28,walk_forward_window
